March 2025

Driven_distance:
 Rank    User ID Username                  Driven_distance      Nickname                                
   8.      20680 zui2000                           141,522      Ou†law™                                 
   9.      43573 wampy                             126,463      Wa m py ™                               
  10.      40663 muratcan2370                      120,617      Dapolyon [V900]                         
  11.      13142 ledzz                             110,887      yt/ ledjdm                              
  12.      45026 gtaplay                           110,319      ＰＩＬＯＴ                                   
  13.      36474 akumaz                             83,318      ηgμ ｫ npc                               
  14.      40242 astraxan                           79,580      [COP] MOTORHEAD                         
  15.      43163 marijamopleenjoyer                 73,060      xliM SL                                 
  16.      43231 uf1                                65,287      } uf1                                   
  17.      29361 f-looki                            61,701      moldc                                   
  18.      27293 J--                                58,325      V M . J--[COP]                          
  19.      41796 countess                           53,568      [PACT] Countess                         
  20.      26116 martynasl                          49,421      LIKE                                    
  21.      41373 shinigami85                        48,469      { Squid } Sweety                        
  22.      24634 bkrisztian91                       44,969      [CSR] Botos                             
  23.      42979 firatrobert_07                     43,593      [PACT] Robert [G29]                     
  24.      35337 transit1                           41,010      clio                                    
  25.      21218 khaledalshihry                     40,951      V M . K3s[COP]                          
  26.      42454 jambrudas                          40,672      Redﾉ Pίcκ'Ζ.btc                         
  27.      46816 elbrujodelbosque                   39,945      SOEL                                    
  28.      35242 cxzeh                              39,663      [ U D ]Harry. ｯ                         
  29.      46021 aligamingarabic                    38,918      R L • AliGaming                         
  30.      45504 matutkruse                         37,993      Matut                                   
  31.      25995 gorkema67                          37,717      [COP] -dr                               
  32.      38196 laurynas683                        37,304      V M . DejaVu                            
  33.      35128 pete211g                           36,967      Squish                                  
  34.      46169 grassic                            36,093      ηgμ ｫ grassic                           
  35.      15472 [dkt]polete27[st]                  36,008      Polete                                  
  36.      23390 ivo_drifta                         35,479      Yasen • • •                             
  37.      29892 xseap-on                           35,424      e mirﾞ 99                               
  38.      46087 yetkinbaba                         35,412      Redﾉ Lancer                             
  39.      46227 dragonhi                           32,656      dragonhi                                
  40.      42795 acidboy                            31,900      ηgμ ｫ adac[MED]                         
  41.      42673 superlame2                         31,388      ☆ ＭＥＴＫＯ ☆                               
  42.      29189 cetink.                            31,238      [ RDSR ] Fearr                          
  43.      28892 ibtasim6781                        30,873      ghutra                                  
  44.       3704 ian78                              29,051      Ian                                     
  45.      40818 dmrzn                              28,185      [6S] Dmrzn                              
  46.      30093 thatyorkshireman                   28,093      [TC] ›Yung‹                             
  47.      45444 argamingarabic                     27,968      Mr r p                                  
  48.      41476 p1nhe1r0                           27,842      P1NHE1RØ                                
  49.      16249 nike[lv]                           27,719      SO • Freddy                             
  50.      40908 aow                                27,647      dﾞchase ﾏ` aow                          
  51.      42160 jeikobinis                         26,822      J.Andrulis                              
  52.      29964 viktors3232                        26,591      • ‹Redﾉ KaS0Y                           
  53.      28654 mbt                                26,522      ｢O K｣ мвт                               
  54.      31311 zgrywus1908                        25,145      [ KTS ] Zgryw[RES]                      
  55.      46498 srphoenix                          24,459      SrPhoenix                               
  56.      44975 eiz                                23,975      eiZ#SheesH                              
  57.      35236 ludo99                             23,742      [CSR] ludo                              
  58.      43187 joe mama1256                       23,400      SG ﾏ Doofus (G29)                       
  59.      43444 slyvute                            23,167      [PACT] Traxyss                          
  60.      42332 ozanerkaya                         22,162      [LOS] Boom                              
  61.      12627 Seal..                             21,263      [6S] Jacob                              
  62.      28134 ke608                              21,181      [MED] AAA EMS                           
  63.      22858 gaga5555                           21,130      R U S FSB                               
  64.      42004 tdiahmet_                          21,098      tdiªhmet                                
  65.      11802 Njoan                              20,441      F R ™ Njoan                             
  66.      33885 v.israels                          19,832      viktor                                  
  67.      40361 cocusz                             19,252      COCUSZ G25                              
  68.      17399 w. lundberg                        18,786      MassiveLundberg                         
  69.      40998 any333                             18,721      any333                                  
  70.      40681 supracii3529                       17,850      Kagvafil                                
  71.       3245 [OD]Jardim                         17,711      ｢O K｣ Jardim                            
  72.      28459 pro player128                      16,873      [ FIN ] Soppa                           
  73.      17205 adam121193                         16,546      Dory                                    
  74.      39867 racing101                          15,946      SMOKEY                                  
  75.      23031 ali_dk                             15,733      Meysam                                  
  76.      43274 b3rk3450                           15,577      B3 RK                                   
  77.      41794 zgonko96                           15,474      Zgo nek                                 
  78.      44173 a1roska                            15,312      [MAPP] | ARIJUS                         
  79.      44395 006s                               15,254      βч. Azi Z                               
  80.      22001 lavezzi                            15,205      Panda selling insim                     
  81.      30580 dezign                             15,066      [ RDSR ] Robis                          
  82.      36991 forthe                             14,649      [COP] βч For T                          
  83.      45905 sezerbey23                         14,548      Smash                                   
  84.      44315 epicproes                          13,651      ｢O K｣ Epicproes                         
  85.      42816 fastranker1                        13,543      [CSR] Yunos                             
  86.      40746 solomanlane                        13,383      ㄔ Alperen                               
  87.      30933 kentwolf                           13,322      [6S] February                           
  88.      43143 enesozdil                          13,293      βч. Ene S                               
  89.      46975 vimonuster                         13,162      V I M onu ster                          
  90.      40866 01alperen001                       13,076      [ RDSR ] Ali                            
  91.      46805 jurimclaren                        13,020      †SRT† Jur i                             
  92.      32208 !luz                               12,739      [ HURRY BUS ] Xëc                       
  93.      41469 jacok                              12,585      Kermit                                  
  94.      40263 subuwu                             12,402      FF 14                                   
  95.      16185 turb0keule                         12,219      [TOW] Keule                             
  96.      46565 grzechu_007                        12,211      Grzechu_007                             
  97.      26253 lucasazedo                         12,084      Redﾉ Lucas                              
  98.      40191 mooses60                           12,073      Moose                                   
  99.      46318 nortaf007                          12,056      ηgμ ｫ nort[COP]                         
 100.      44362 andrei1111                         11,987      andrei1111                              

Time:
 Rank    User ID Username                             Time      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.       2107 P V L                                 167      [ DS ] P V L                            
   2.      45913 whatalife                             158      whatalife                               
   3.      42317 eetz1                                 153      V M . Eetzi                             
   4.      39608 y a k u z                             125      V M . Yakuz                             
   5.      13142 ledzz                                 124      yt/ ledjdm                              
   6.      46087 yetkinbaba                            107      Redﾉ Lancer                             
   7.      44395 006s                                  105      βч. Azi Z                               
   8.      41476 p1nhe1r0                               98      P1NHE1RØ                                
   9.      43573 wampy                                  94      Wa m py ™                               
  10.      39867 racing101                              91      SMOKEY                                  
  11.      44975 eiz                                    86      eiZ#SheesH                              
  12.      25215 m52b28                                 85      Buying (TC) Cash                        
  13.      43444 slyvute                                83      [PACT] Traxyss                          
  14.      43110 jibalonskis                            72      PISAU JUS                               
  15.       3895 Piggy501                               70      [TC] ›Nick‹                             
  16.      27293 J--                                    68      V M . J--[COP]                          
  17.      41544 yasso7up                               67      tBug                                    
  18.      40866 01alperen001                           67      [ RDSR ] Ali                            
  19.      39516 mehmetgulec                            67      ηgμ ｫ japon                             
  20.      29189 cetink.                                66      [ RDSR ] Fearr                          
  21.      25995 gorkema67                              64      [COP] -dr                               
  22.      16012 tnt25                                  64      [6S] Adamo                              
  23.      37942 isaac68ea                              63      Redﾉ Newton, Isaac                      
  24.      40818 dmrzn                                  62      [6S] Dmrzn                              
  25.      46227 dragonhi                               61      dragonhi                                
  26.      12846 DJmad                                  60      insurance fraud.                        
  27.      22858 gaga5555                               60      R U S FSB                               
  28.      45351 mrconfidence                           59      WhiteLine License                       
  29.      46978 marcius78                              59      Zefkis                                  
  30.      29964 viktors3232                            58      • ‹Redﾉ KaS0Y                           
  31.      46875 nori258                                58      NORI                                    
  32.      43231 uf1                                    58      } uf1                                   
  33.      40877 sametttpe                              58      dﾞ [COP] ﾏ`samet                        
  34.      46993 canoon                                 57      canoon                                  
  35.      40242 astraxan                               56      [COP] MOTORHEAD                         
  36.      30933 kentwolf                               56      [6S] February                           
  37.      23031 ali_dk                                 56      Meysam                                  
  38.      43548 suskun068                              54      Swim> TopRat                            
  39.      20680 zui2000                                53      Ou†law™                                 
  40.      40663 muratcan2370                           52      Dapolyon [V900]                         
  41.      42004 tdiahmet_                              51      tdiªhmet                                
  42.      45645 wildgamerz                             49      Wild Gamerz                             
  43.      40722 mes(race)                              48      Redﾉ Flyaway57                          
  44.      45026 gtaplay                                47      ＰＩＬＯＴ                                   
  45.      45835 raklomore                              47      rak                                     
  46.      42795 acidboy                                47      ηgμ ｫ adac[MED]                         
  47.      40659 cgtyksy55                              47      Redﾉ CCTV                               
  48.      46558 victorgtt                              46      V T                                     
  49.      29892 xseap-on                               46      e mirﾞ 99                               
  50.      40263 subuwu                                 46      FF 14                                   
  51.      41796 countess                               46      [PACT] Countess                         
  52.      46102 sepoff                                 46      Inkbeat.eu                              
  53.      13773 nssf                                   46      Dahl GOAT Biker                         
  54.      45440 buntidondo                             45      [PACT] Ahmed                            
  55.      24634 bkrisztian91                           45      [CSR] Botos                             
  56.      46021 aligamingarabic                        45      R L • AliGaming                         
  57.      36474 akumaz                                 44      ηgμ ｫ npc                               
  58.      23390 ivo_drifta                             43      Yasen • • •                             
  59.      47058 yagizonderr                            43      Yagiz Alkan                             
  60.      47049 markstrom1995                          43      Fisheh                                  
  61.      40681 supracii3529                           42      Kagvafil                                
  62.      42783 e n s                                  42      E N S                                   
  63.      46920 ahmetreal                              42      ahmet                                   
  64.      46994 dossh                                  42      GACİ fifty                              
  65.      47041 xihna                                  42      Stormii                                 
  66.       1238 Rascar13                               41      [TC]›Ras‹ [VCU]                         
  67.      39239 jordanvalov                            41      [CSR] Yordan                            
  68.      45444 argamingarabic                         41      Mr r p                                  
  69.      39488 yilmaz_ali                             41      SO • Чılmαz                             
  70.      33123 thegamer147                            41      [ RDSR ] Carlos                         
  71.      30454 vilix                                  40      [TC] ›Vilix‹                            
  72.      30093 thatyorkshireman                       40      [TC] ›Yung‹                             
  73.      47062 egexiii                                40      Egerix                                  
  74.      28654 mbt                                    39      ｢O K｣ мвт                               
  75.      43187 joe mama1256                           39      SG ﾏ Doofus (G29)                       
  76.      42454 jambrudas                              37      Redﾉ Pίcκ'Ζ.btc                         
  77.      36186 toom43                                 36      [ DS ] Thomas                           
  78.      22001 lavezzi                                36      Panda selling insim                     
  79.      44911 pug=309                                36      Jason n                                 
  80.      36473 jamarsk                                35      [MED] Mario                             
  81.      44045 sirac.54_                              35      [PACT] Muffin                           
  82.      29421 patryk1967                             35      [TC] ›Wilczek‹                          
  83.      30277 robb5                                  35      R obert                                 
  84.      39264 lubomir371                             35      [CSR] •L.ivanov156                      
  85.      37317 bayanofmansorofisky                    35      Redﾉ BM                                 
  86.      42425 i hate this game                       35      dﾞchase ﾏ` zecky                        
  87.      28892 ibtasim6781                            35      ghutra                                  
  88.      26192 marty_deslions                         34      Redﾉ Marty [TOW]                        
  89.      47042 bft03                                  34      bft03                                   
  90.      40193 benray12345                            33      SO • Benray                             
  91.      44945 xantheisgod                            33      ＧＴＣ ゑ Mozart                            
  92.      46979 boschas                                32      Boschas                                 
  93.      46318 nortaf007                              32      ηgμ ｫ nort[COP]                         
  94.       3704 ian78                                  32      Ian                                     
  95.      41712 edvinaxas                              32      Swim> AWECA                             
  96.      31598 spankyjack3                            32      Redﾉ FATHER                             
  97.      39866 duno                                   32      Duno                                    
  98.      46944 limsaevo                               31      Evehem                                  
  99.      42332 ozanerkaya                             31      [LOS] Boom                              
 100.      41871 emrecansmsk                            31      ( F F ) Emre.C                          

Sent_Money:
 Rank    User ID Username                       Sent_Money      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      35012 badkapp62                          29,129      Redﾉ Badkapp                            
   2.      42317 eetz1                              25,834      V M . Eetzi                             
   3.      45913 whatalife                          22,150      whatalife                               
   4.      45351 mrconfidence                       21,101      WhiteLine License                       
   5.      41373 shinigami85                        20,545      { Squid } Sweety                        
   6.      37942 isaac68ea                          18,762      Redﾉ Newton, Isaac                      
   7.      32966 theguiihbr                         13,350      [TC] ›Batman‹                           
   8.      22858 gaga5555                           13,100      R U S FSB                               
   9.      40818 dmrzn                              12,183      [6S] Dmrzn                              
  10.      23031 ali_dk                              9,828      Meysam                                  
  11.      12846 DJmad                               8,107      insurance fraud.                        
  12.      29189 cetink.                             7,733      [ RDSR ] Fearr                          
  13.      23390 ivo_drifta                          7,094      Yasen • • •                             
  14.      42795 acidboy                             6,831      ηgμ ｫ adac[MED]                         
  15.       3895 Piggy501                            6,388      [TC] ›Nick‹                             
  16.      46087 yetkinbaba                          6,193      Redﾉ Lancer                             
  17.      25995 gorkema67                           5,930      [COP] -dr                               
  18.      26468 shadowfast                          5,300      [6S] Hakou                              
  19.      38014 batekris07                          4,876      •FG• Kris4o                             
  20.      33123 thegamer147                         4,403      [ RDSR ] Carlos                         
  21.      45440 buntidondo                          3,721      [PACT] Ahmed                            
  22.      41544 yasso7up                            3,539      tBug                                    
  23.      22001 lavezzi                             3,313      Panda selling insim                     
  24.      44610 hasan0602                           3,249      Swim> lewis                             
  25.      11969 Garypants                           3,000      [TC] ›Carl‹                             
  26.      44045 sirac.54_                           2,750      [PACT] Muffin                           
  27.      42783 e n s                               2,600      E N S                                   
  28.      39866 duno                                2,550      Duno                                    
  29.      42617 rubbel_31                           2,441      ηgμ ｫ racon                             
  30.      40866 01alperen001                        2,330      [ RDSR ] Ali                            
  31.      19599 verke                               2,301      * ‹[TC] ›Petsu‹                         
  32.      43444 slyvute                             2,248      [PACT] Traxyss                          
  33.      43187 joe mama1256                        2,189      SG ﾏ Doofus (G29)                       
  34.      45902 dravens                             2,150      °S4CE | Ere Not                         
  35.      32983 dazzasazza                          2,100      ＢＬＵＥＹ                                   
  36.      29421 patryk1967                          1,903      [TC] ›Wilczek‹                          
  37.      36474 akumaz                              1,843      ηgμ ｫ npc                               
  38.      41796 countess                            1,769      [PACT] Countess                         
  39.      46757 snst                                1,724      [ ﾏ ] SNSﾞ                              
  40.      42151 vito212223                          1,555      [ RDSR ] Vile                           
  41.      44109 zoniix                              1,520      [PACT] artzs                            
  42.       2107 P V L                               1,500      [ DS ] P V L                            
  43.      35500 menticek                            1,500      SO • Cyn                                
  44.      29232 newpressgamerdk                     1,500      EMILIO                                  
  45.      41346 tkgx                                1,489      TKGX                                    
  46.      25215 m52b28                              1,471      Buying (TC) Cash                        
  47.      40263 subuwu                              1,437      FF 14                                   
  48.      45444 argamingarabic                      1,354      Mr r p                                  
  49.      23981 v2u                                 1,350      NFS〢Ukrain                              
  50.      30933 kentwolf                            1,300      [6S] February                           
  51.      28706 tdilevi                             1,247      [CSR] Levi                              
  52.      39084 syecvs                              1,217      Mentalit é                              
  53.      32486 x t                                 1,200      xт [COP]                                
  54.      31311 zgrywus1908                         1,166      [ KTS ] Zgryw[RES]                      
  55.      18845 lukey747                            1,100      [TC] ›Luke™‹ [RES]                      
  56.      27293 J--                                 1,090      V M . J--[COP]                          
  57.      40659 cgtyksy55                           1,026      Redﾉ CCTV                               
  58.      39488 yilmaz_ali                          1,001      SO • Чılmαz                             
  59.      29964 viktors3232                         1,000      • ‹Redﾉ KaS0Y                           
  60.      44358 davidpui                            1,000      FAKE COP " " "                          
  61.      44103 badass06                            1,000      ηgμ ｫ ruling                            
  62.      42298 mtlbaba                             1,000      M-TeCh 'MUTLU x                         
  63.      30172 robo1990                            1,000      dﾞ [COP]ﾏ` ROBO                         
  64.      37317 bayanofmansorofisky                   920      Redﾉ BM                                 
  65.      43674 maxpower147                           820      SG マ MaxPower147                        
  66.      40877 sametttpe                             820      dﾞ [COP] ﾏ`samet                        
  67.       3245 [OD]Jardim                            813      ｢O K｣ Jardim                            
  68.      36991 forthe                                800      [COP] βч For T                          
  69.      44275 musthave45                            775      Mustafa Avcı(v5h)                       
  70.      42332 ozanerkaya                            720      [LOS] Boom                              
  71.      16012 tnt25                                 720      [6S] Adamo                              
  72.       4305 Jon606                                714      (T)(N)(T) Jon                           
  73.      39608 y a k u z                             707      V M . Yakuz                             
  74.      28094 cem.demir.35                          675      [LOS] Yeux                              
  75.      45026 gtaplay                               650      ＰＩＬＯＴ                                   
  76.      39264 lubomir371                            629      [CSR] •L.ivanov156                      
  77.      43548 suskun068                             627      Swim> TopRat                            
  78.      30454 vilix                                 618      [TC] ›Vilix‹                            
  79.      29892 xseap-on                              613      e mirﾞ 99                               
  80.      39867 racing101                             601      SMOKEY                                  
  81.      43471 hkuzucu06                             600      Hüseyin K.                              
  82.      40417 vitorpro99                            600      κｓτ 云 Vitor                             
  83.      30580 dezign                                550      [ RDSR ] Robis                          
  84.      46575 claudio_cc                            520      Caudo                                   
  85.      45190 irmantas buivydas                     500      [TAXI] Irmantas                         
  86.      43261 elcore_                               500      [S y N] elcore_                         
  87.      43583 a04bc_                                500      snax                                    
  88.      39879 alpbura06                             500      AlpBura Yılmazer                        
  89.      29132 fakeeexd                              500      NoName Fakee                            
  90.      42160 jeikobinis                            500      J.Andrulis                              
  91.      22041 chris is awesome                      500      H A I Y A A                             
  92.      29639 13brotary                             500      13brotary                               
  93.      45905 sezerbey23                            500      Smash                                   
  94.      39516 mehmetgulec                           467      ηgμ ｫ japon                             
  95.      38996 marriagesiu                           450      OUT OF SERVICE                          
  96.      46715 kng0505                               440      Kup 10 ( G29 )                          
  97.      16249 nike[lv]                              423      SO • Freddy                             
  98.      20375 notsosideways                         420      [TC-G] Blacktop                         
  99.      40908 aow                                   411      dﾞchase ﾏ` aow                          
 100.      45835 raklomore                             369      rak                                     

Rece_Money:
 Rank    User ID Username                       Rece_Money      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      42317 eetz1                              28,221      V M . Eetzi                             
   2.      35012 badkapp62                          23,005      Redﾉ Badkapp                            
   3.      37942 isaac68ea                          20,476      Redﾉ Newton, Isaac                      
   4.      41373 shinigami85                        14,661      { Squid } Sweety                        
   5.       3895 Piggy501                           13,527      [TC] ›Nick‹                             
   6.      40818 dmrzn                              13,186      [6S] Dmrzn                              
   7.      23031 ali_dk                             12,275      Meysam                                  
   8.      33123 thegamer147                        11,991      [ RDSR ] Carlos                         
   9.      46087 yetkinbaba                         10,839      Redﾉ Lancer                             
  10.      32966 theguiihbr                         10,103      [TC] ›Batman‹                           
  11.      38318 lukinko034                          9,244      l u k a s G G                           
  12.      41544 yasso7up                            8,703      tBug                                    
  13.      29189 cetink.                             7,485      [ RDSR ] Fearr                          
